retriever,k,qpp_method,alpha,r,p1(r),tau,p1(tau),rho,p1(rho),num_of_queries,with_0shot_posterior
mt5,3,spatial,0.85,0.40947349118451204,3.117643119095257e-05,0.26116838487972516,0.00015073942387955493,0.3817983378918577,0.00011395538496157302,97,False
mt5,3,spatial,0.85,0.4012372620103889,4.6407185245186356e-05,0.23582474226804126,0.000621432826309228,0.3531190826846202,0.0003885449943168744,97,True
mt5,3,a_ratio,0.85,0.36278242051931836,0.00026029791972479995,0.23195876288659797,0.0007627126312502382,0.3463996423311593,0.0005095683174844263,97,False
mt5,3,a_ratio,0.85,0.3190116824426887,0.0014484545312903625,0.20317869415807563,0.0031947282487263706,0.2983904902167052,0.0029911122751296194,97,True
mt5,3,nqc,0.85,0.20957648538827328,0.03937268743074969,0.12285223367697597,0.07463114343880432,0.1765726909320429,0.0836094068112395,97,False
mt5,3,nqc,0.85,0.09885703393711458,0.33536215780758666,0.043384879725085916,0.5289801545988201,0.05841047759309909,0.5698283212628756,97,True
mt5,3,bertQPP,0.85,0.471244949318832,1.1061701419972732e-06,0.29295532646048117,2.127112554068262e-05,0.4295181990321902,1.1323759448562002e-05,97,False
mt5,3,bertQPP,0.85,0.3560171611869925,0.00034501904977546973,0.23324742268041243,0.0007126038672884247,0.33833894382495266,0.0006999470078037946,97,True
mt5,3,spatial,0.9,0.407834922078576,3.3772116436535355e-05,0.2598797250859107,0.00016249811961052113,0.3811671575846833,0.00011721936511208899,97,False
mt5,3,spatial,0.9,0.37324420087190574,0.00016628196840800751,0.22723367697594504,0.000975784420613921,0.34704397222806643,0.0004966185232252572,97,True
mt5,3,a_ratio,0.9,0.39504601965340114,6.21574351124584e-05,0.25386597938144334,0.00022970863763271067,0.376380706921944,0.00014494302631097588,97,False
mt5,3,a_ratio,0.9,0.3306513737003358,0.0009400464767420564,0.21434707903780073,0.0018682268943729797,0.3090285083105407,0.0020708475744902043,97,True
mt5,3,nqc,0.9,0.3022341097769657,0.002623083012308405,0.20103092783505158,0.0035320539175627825,0.2922364822217547,0.0036775457433304653,97,False
mt5,3,nqc,0.9,0.16904514229814363,0.0978729971884445,0.09450171821305844,0.17027316035268703,0.13416526404376183,0.1901359859836947,97,True
mt5,3,bertQPP,0.9,0.4505363385240234,3.645929383026577e-06,0.28049828178694164,4.694321427271648e-05,0.41276562171260245,2.6515216655996623e-05,97,False
mt5,3,bertQPP,0.9,0.3423186305371133,0.0005990461575618766,0.22207903780068733,0.0012702502748310276,0.3270171470650115,0.0010778621843464992,97,True
mt5,3,spatial,0.95,0.40635186706012305,3.629426366762911e-05,0.2598797250859107,0.00016249811961052113,0.3812986534820113,0.00011653229892511853,97,False
mt5,3,spatial,0.95,0.34271985297382984,0.00058965079692758,0.22465635738831619,0.0011140538745299275,0.3283321060382916,0.0010260045810551194,97,True
mt5,3,a_ratio,0.95,0.40855540343791447,3.2606856107237496e-05,0.26159793814432997,0.00014700123564547276,0.382837155480749,0.00010876649868760158,97,False
mt5,3,a_ratio,0.95,0.32694695266891116,0.0010806963510272638,0.20833333333333337,0.0025015666651811157,0.3050704818009678,0.00237818599962523,97,True
