retriever,k,qpp_method,window_size,alpha,r,p1(r),tau,p1(tau),num_of_queries
tct,4,nqc,3,0.1,0.07029153900144339,0.4938718003712079,0.030927835051546396,0.653577523351426,97
tct,4,spatial,3,0.12,0.18100787067086188,0.07601396670578853,0.13616838487972513,0.04815964796946807,97
tct,4,a_ratio,3,0.12,0.22936993983814782,0.0238233120190809,0.11769759450171824,0.08765026442852013,97
tct,4,nqc,3,0.12,0.07082255928186941,0.49060604547246084,0.0313573883161512,0.6490868603039283,97
tct,4,spatial,3,0.14,0.1837230583254671,0.07164432349471019,0.13616838487972513,0.04815964796946807,97
tct,4,a_ratio,3,0.14,0.23364099963919507,0.02126522265750244,0.11340206185567013,0.09984779835922447,97
tct,4,nqc,3,0.14,0.07137815073385417,0.4872014467898063,0.030927835051546396,0.653577523351426,97
tct,4,spatial,3,0.16,0.186370578452627,0.06758087001684543,0.13487972508591067,0.050317249987351625,97
tct,4,a_ratio,3,0.16,0.23713018229308427,0.019353742787072314,0.11211340206185569,0.10376002930884054,97
tct,4,nqc,3,0.16,0.0719600446225053,0.4836491768963771,0.03178694158075602,0.6446089162462232,97
tct,4,spatial,3,0.18,0.18894127116938808,0.06381590037282892,0.13316151202749144,0.05331954320676675,97
tct,4,a_ratio,3,0.18,0.23986930152731306,0.01795850612311009,0.11039518900343644,0.10916471457232763,97
tct,4,nqc,3,0.18,0.0725701372270261,0.47993966731260485,0.03479381443298969,0.6136308097551222,97
tct,4,spatial,3,0.2,0.19142598325508164,0.06034065475564312,0.13530927835051548,0.04958921997609662,97
tct,4,a_ratio,3,0.2,0.24190511153285457,0.016978506119950266,0.11082474226804125,0.10779310640620364,97
tct,4,nqc,3,0.2,0.07321050976998303,0.47606253235235035,0.03565292096219932,0.6049019912656891,97
tct,4,spatial,3,0.22,0.19381567041975836,0.05714550008175476,0.13230240549828182,0.05487593045339063,97
tct,4,a_ratio,3,0.22,0.24329512880364068,0.016336220226126463,0.1086769759450172,0.11478963120763813,97
tct,4,nqc,3,0.22,0.07388345127062962,0.472006483958829,0.036512027491408944,0.5962292897960457,97
tct,4,spatial,3,0.24,0.19610150550012384,0.05422011753270248,0.13101374570446736,0.05728140399891128,97
tct,4,a_ratio,3,0.24,0.24410352267316737,0.015972433133974662,0.10953608247422682,0.11194930892644765,97
tct,4,nqc,3,0.24,0.07459148482803941,0.46775923638831385,0.03694158075601375,0.5919142896074897,97
tct,4,spatial,3,0.26,0.1982749903208979,0.05155369156224472,0.12800687285223372,0.06323660544752113,97
tct,4,a_ratio,3,0.26,0.24439742241218582,0.015841923091578624,0.10309278350515466,0.1346555631057889,97
tct,4,nqc,3,0.26,0.07533739794053627,0.46330739946572724,0.03951890034364262,0.5663306621908052,97
tct,4,spatial,3,0.28,0.20032806861110347,0.04913509514848422,0.12714776632302408,0.06502915478137135,97
tct,4,a_ratio,3,0.28,0.24424385181301014,0.015910002544476307,0.09922680412371135,0.1498976871116754,97
tct,4,nqc,3,0.28,0.07612427759127648,0.4586363589964339,0.040378006872852236,0.5579222431626273,97
tct,4,spatial,3,0.3,0.20225323710140417,0.046953066526264756,0.12757731958762888,0.06412770883743656,97
tct,4,a_ratio,3,0.3,0.243707375556471,0.016149818826719297,0.09235395189003438,0.18019329783502935,97
tct,4,nqc,3,0.3,0.07695555098148493,0.4537301427787342,0.040807560137457045,0.5537409286316863,97
tct,4,spatial,3,0.32,0.2040436517749691,0.04499637328103376,0.12500000000000003,0.06969448971824621,97
tct,4,a_ratio,3,0.32,0.24284844350453483,0.016540290305408843,0.0893470790378007,0.19479398827541883,97
tct,4,nqc,3,0.32,0.0778350329799115,0.44857127053151513,0.043384879725085916,0.5289801545988201,97
tct,4,spatial,3,0.34,0.20569322622057729,0.043253960467738294,0.12328178694158079,0.07362159410235054,97
tct,4,a_ratio,3,0.34,0.24172235522465807,0.017064553362780656,0.08462199312714778,0.2194617374170329,97
tct,4,nqc,3,0.34,0.07876698158865628,0.4431405859469663,0.043814432989690726,0.5249088158491623,97
tct,4,spatial,3,0.36,0.20719671915462418,0.04171508027898881,0.1164089347079038,0.09117630712765404,97
tct,4,a_ratio,3,0.36,0.24037873465198442,0.017708809485917975,0.08204467353951891,0.23382603249144784,97
tct,4,nqc,3,0.36,0.07975616301319775,0.4374170690248542,0.0425257731958763,0.5371707606067591,97
tct,4,spatial,3,0.38,0.20854980844169563,0.040369401666851545,0.11597938144329899,0.09237668593402237,97
tct,4,a_ratio,3,0.38,0.23886139651431562,0.018461480099061945,0.08161512027491409,0.23628343229817084,97
tct,4,nqc,3,0.38,0.08080792828302039,0.431377626881652,0.04424398625429554,0.52085358029868,97
